Data of Tweet,Tweet Content
2022-02-27 18:16:28+00:00,"@manilabulletin So what if we have the right... Why should we! Neutrality better especially as Russia kind to us Arrogant US EU imperialist colonize us RT @manilabulletin:  Panfilo “Ping” Lacson said the Philippines has the right to condemn Russia’s invasion of Ukraine
https://t.co/9afkNICVNQ"
2022-02-27 18:16:27+00:00,"@manilabulletin Lacson an idiot! We have right but no desire RT @manilabulletin:  Senator Panfilo “Ping” Lacson on Sunday said the Philippines has the right to condemn Russia’s invasion of Ukraine especially since the country is signatory to the United Nations charter.

https://t.co/9afkNICVNQ"
2022-02-27 18:14:16+00:00,"Sanay ang mga abogado sa ambush interviews because the socratic training in law school trained us to answer the hardest questions on the spot. The fact that they were given 30 seconds to take notes makes it easier for Leni Robredo, a lawyer, to come up with a much better answer."
2022-02-27 18:14:12+00:00,"Panatag ang loob ko kay Leni Robredo. 💗🌸🌷
#LetLeniLead #AngatBuhayLahat #LeniKikoTeam2022 #LeniRobredoForPresident #KulayRosasAngKulayNgBukas https://t.co/ceVj1etCP3"
2022-02-27 18:14:08+00:00,"@vmsrafa @lenirobredo How many of them could've did it with finesse?
Now everybody like, ""She really is the best""
You play checkers, couldn't beat me playin' chess
Now I'm about to turn around and beat my chest
-chun-leni robredo"
2022-02-27 18:14:01+00:00,"Yung muka ni Ping Lacson I kenat hahahahhahahahahahahaha wag nyo po ako i-block sir nacutean lang den ako sa muka nyo😂

#CNNPHPresidentialDebate 
#CNNPresidentialDebate 
#CNNPHPresidentialDebate2022 https://t.co/TzMLNdLB7B"
2022-02-27 18:13:40+00:00,@PinoyAkoBlog #President Leni Robredo🎀🎀🎀 https://t.co/7Bvijzubk3
2022-02-27 18:13:20+00:00,"@singkit77 @AbrahamLedda Stop saying this bullsh*t, surveys are not accurate, kung accurate yan wag na lang tumakbo kasi 50+% na si bbm, kahit magtulungan wala na magagawa. Lagi kayo nakabase sa survey jusko, iboto kung sino pinakaqualified, and that's Ping Lacson."
2022-02-27 18:13:15+00:00,"Who will 2022 presidential bets pick as DOH secretary? https://t.co/m2vWOj7M1r via @YouTube 

VP LENI ROBREDO IS THE MOST QUALIFIED CANDIDATE FOR PRES.

VOTE 4 LENI 4 PRES KIKO 4 VP N THEIR SEN SLATE.

DO NOT VOTE  WHO GLORIFY MARCOS SR, THE SATAN WORSHIPER, MURDERER, TORTURER,"
2022-02-27 18:13:12+00:00,@h2omelonnimark @sunshinetopia @soolgeee @8239366s looool Black mamba/BM = Bongbong Marcos
2022-02-27 18:08:52+00:00,@_Tycheeeee See https://t.co/Qom4539GWx
2022-02-27 18:06:12+00:00,TBH okay si Ping Lacson. Pero why naman kase si Sotto ang VP mo?
2022-02-27 18:05:52+00:00,Willie Revillame feat. VP Leni Robredo 🎀💝 #LeniKiko2022 #KulayRosasAngBukas #AngatBuhayAngLahat https://t.co/vuuMEF7wKF
2022-02-27 18:04:24+00:00,"Lone female presidential candidate Leni Robredo pulls off the perfect optics, stealing the show even when the debate ended https://t.co/8Qmso1YK60"
2022-02-27 18:03:51+00:00,"Labor leader Leody de Guzman has compared fellow presidentiable Jose Montemayor, Jr. to former senator Bongbong Marcos after the latter said there were more pressing issues than focusing on the plight of workers.

#CNNPHPresidentialDebate 

Read: https://t.co/QLqlKg20El https://t.co/1AYLHWjfRg"
2022-02-27 17:59:59+00:00,@anathemacrapola He is very articulate. A President that we need is Ernie Abella. https://t.co/ZrYXhwV0G0
2022-02-27 17:59:14+00:00,I remain impressed with Mr. Abella and Ping Lacson. https://t.co/wKxUDi8jsc
2022-02-27 17:58:41+00:00,Norberto Gonzales is such a calm lolo.
2022-02-27 17:57:35+00:00,Ang dami din kasing may hanash about the way Sir Faisal Mangondato spoke sa debate. Baka nakaka limutan niyo na hindi lang po Filipino ang language na meron sa Pilipinas🙂
2022-02-27 17:56:14+00:00,"“If you are not present in the difficult times, you are not a leader."" -VP Leni Robredo

A LEADER ALWAYS SHOWS UP, especially at the hardest parts! Showing up is a sign of respect. 💖

#10LeniRobredoPresident 
#IpanaloNa10To"
2022-02-27 17:55:06+00:00,"Labor leader Leody de Guzman was the only candidate to present a plan to address the climate crisis during the CNN Philippines presidential debate by vowing to close down all coal plants in the first two years of his term.

#CNNPHPresidentialDebate 

Read: https://t.co/2GQnCa58i1 https://t.co/xNbz5nv3Jj"
2022-02-27 17:52:44+00:00,"Sa debate ba, i observed maglisud ug istorya is sir faisal mangondato and i think it's because of his dialect if naa lang tanay something interpreter mas ma ingon tana niya iyang mga opinions and platforms confidently. I feel bad kagaina nalooy jud kooooo as in."
2022-02-27 17:52:32+00:00,@marcopoloco02 @maaaaaaiiiee07 @iMthinkingPinoy who is Leni Robredo? Ano yung nakafile na protest sa pandaraya nya nung election? 🤣🤣🤣🤣 https://t.co/Mvx4ITvdu6
2022-02-27 17:52:19+00:00,We deserve Leni Robredo. Siya lang ang may plano at alam mong hindi magnanakaw sa kaban ng bayan. 🎀
2022-02-27 17:51:31+00:00,@lenirobredo God Bless you mam@Leni Robredo
2022-02-27 17:50:44+00:00,"Most of the 2022 presidential candidates favor legalizing divorce in the Philippines, except Vice President Leni Robredo and Senator Manny Pacquiao who offered alternatives to address abusive marriages.

#DailyTribune
#KatriVote
#PulsoNgBayan
Read:
https://t.co/NwRguNQJN2"
2022-02-27 17:50:14+00:00,"Most of the 2022 presidential candidates favor legalizing divorce in the Philippines, except Vice President Leni Robredo and Senator Manny Pacquiao who offered alternatives to address abusive marriages.

#DailyTribune
#KatriVote
#PulsoNgBayan
Read:
https://t.co/jkFZwkLV1z"
2022-02-27 17:49:35+00:00,"@sisaisagani @92VenK @oslecjunior @kikopangilinan Leni Robredo - President
Doc Willie Ong - VP
Senator
1. Chel Diokno
2.  Risa Hontiveros
3. Alex Lacson
4. Carmen Zubiaga
5. Neri Colmenares
6. Dr. Carl Balita
Wag Iboto Kiko, hindi siya mananalo"
2022-02-27 17:47:36+00:00,@altcristyfermin Now we know why Bongbong Marcos is a no-show. ✌️
2022-02-27 17:47:22+00:00,"Leni Robredo on how quickly can the Filipinos feel her leadership

#10RobredoPresident 
#IpanaloNa10To
#CNNPHPresidentialDebate https://t.co/SFrMEnAzbT"
2022-02-27 17:47:05+00:00,"If I were VP Leni Robredo, I would gladly attend all the forums and debates too. Sino ba naman kasi ang di aangat ang confidence pag maraming ka na ngang nagawa, malinis at nakapag research ka pa. No one can flex it better than Leni Robredo does. 🌸
#LeniAngatSaLahat #LetLeniLead"
2022-02-27 17:47:01+00:00,"#10RobredoPresident on the impact of a Robredo Presidency | CNN Presiden... https://t.co/zanZPpFkSP via @YouTube 

VP LENI ROBREDO KNOWS EXACTLY WHAT TO DO BEG DAY 1 OF HER PRESIDENCY.  SHE DID IT AS VP AND SHE CAN DO IT AGAIN AS PRESIDENT. 

VOTE LENI ROBREDO 4 PRES, KIKO 4 VP"
2022-02-27 17:46:09+00:00,"Leni Robredo on why she ran for president this 2022

#10RobredoPresident 
#IpanaloNa10To
#CNNPHPresidentialDebate https://t.co/77f09TnpsT"
2022-02-27 17:44:55+00:00,"Leni Robredo on national debt

#10RobredoPresident 
#IpanaloNa10To
#CNNPHPresidentialDebate https://t.co/L9zEkoDvGI"
2022-02-27 17:44:40+00:00,"@ABSCBNNews @FrancisFaulve OMG,Bongbong Marcos isn't even listening. ✌️"
2022-02-27 17:43:57+00:00,"Leni Robredo on LGBTQIA+ civil union

#10RobredoPresident 
#IpanaloNa10To
#CNNPHPresidentialDebate https://t.co/zIsdgDnihs"
2022-02-27 17:43:22+00:00,"Artistahin ang dating ng ating VP tinitiliaan, ng sisigawan! Paano pg naging Presidente? Iingatan at tutulungan natin Si President Leni Robredo🙏🏻💗💗💗💗sa ikakaunlad ng Pilipinas💖💖💖💕💕💕 https://t.co/Uu6hkB2SK8"
2022-02-27 17:42:47+00:00,"Leni Robredo on the imminent rise in the prices of basic goods

#10RobredoPresident 
#IpanaloNa10To
#CNNPHPresidentialDebate https://t.co/91VOMICjrB"
2022-02-27 17:41:46+00:00,Si VP Leni (VP lol) ay HILAW. In 6 yrs as VP tinalo pa ng Mayor sa Accomplishments - #TRUTH: Si Leni MALIIT na nagawa pinadame para KUNYARI malake pero sa TOTOO Hilaw accomplishments  #LenlenReveal oppss 😅✌Ping Lacson and Yorme sa #CNNPHPresidentialDebate ang TOP 2 AND 1 😎 https://t.co/bRtBu9OFuv
2022-02-27 17:41:19+00:00,"Leni Robredo on the West Philippine Sea

#10RobredoPresident 
#IpanaloNa10To
#CNNPHPresidentialDebate https://t.co/EVJdgj5vry"
2022-02-27 17:41:09+00:00,MGA PINOY CELEBRITIES NA ALL OUT ANG SUPPORT KAY LENI ROBREDO || ELECTIO... https://t.co/5H4RDtZKXl via @YouTube
2022-02-27 17:40:09+00:00,"Leni Robredo on the importance of presidential debates

#10RobredoPresident 
#IpanaloNa10To
#CNNPHPresidentialDebate https://t.co/kjDm7YaAb4"
2022-02-27 17:39:04+00:00,"Leni Robredo on alleviating traffic congestion

#10RobredoPresident 
#IpanaloNa10To
#CNNPHPresidentialDebate https://t.co/D3o2LnMm3v"
2022-02-27 17:37:55+00:00,"@SpadeJimmy @diwataaasdiary hahaha so funny men
your mother is floating cheater last election 2016 kay bongbong marcos and cowardly in debets 🤣🤣🤣😂 you jerk https://t.co/euoUKORN6k"
2022-02-27 17:37:44+00:00,"Leni Robredo on her choice for DOH Secretary

#10RobredoPresident 
#IpanaloNa10To
#CNNPHPresidentialDebate https://t.co/5uW6fioZfp"
2022-02-27 17:37:36+00:00,"Btw, whoever donned VP Leni Robredo's dress, hair, and makeup for this #CNNPresidentialDebate really did a great job. #LetLeniLead2022 https://t.co/oNQCIGG71h"
2022-02-27 17:36:25+00:00,"Leni Robredo on here whereabouts during the initial COVID lockdown

#10RobredoPresident 
#IpanaloNa10To
#CNNPHPresidentialDebate https://t.co/wN2TuKd6c5"
2022-02-27 17:35:51+00:00,@Karl01035603 @DaOtherEye @abstract_1990 @KweenLouThang @simazhuge @themonent0 @RethLawrence https://t.co/YM5WAKHVj0
2022-02-27 17:34:42+00:00,wealth tax !!!!! eat the rich !!! ka leody de guzman for president !!!
2022-02-27 17:33:16+00:00,"Leni ""Gloc10"" Robredo💅🏻😎 https://t.co/38D9gv0E1p"
2022-02-27 17:32:56+00:00,Ipanalo natin si VP Leni Robredo💗
2022-02-27 17:32:49+00:00,"@SwitchToIsko_3 @sh3ysh3y 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:32:33+00:00,"Remember when Ms. Gray left an impression of being rehearsed because she was too good she appears to be almost perfect? Yeah, Madam Leni Robredo too 😌🌸 https://t.co/tZiunumr0G"
2022-02-27 17:32:27+00:00,"Presidential candidate Faisal Mangondato said that corruption will always be a problem in the old system, as he noted that problems like poverty and fewer job opportunities are caused by it. | via @uvwxynlz https://t.co/l1S4DLtokS"
2022-02-27 17:31:40+00:00,Torn between ping lacson or leni huhu
2022-02-27 17:31:21+00:00,i’m ready to scold my mom if she’ll vote for marcos but later on she said that her vote is for no other than LENI ROBREDO and i was like “thanks G bcz this btch has a good taste”
2022-02-27 17:30:42+00:00,"Vice President Leni Robredo reiterates her advocacy for a clean and honest government once elected, as well as her main agenda of providing better work opportunities, quality education, and improved health care systems. | via Joshua Onsay https://t.co/SkVooErsRe"
2022-02-27 17:29:42+00:00,Leni Robredo just left from KBS Music Bank #KayLeniTayo1stWin https://t.co/TlOjqwQDtl
2022-02-27 17:28:52+00:00,"GOBYERNONG TAPAT ANGAT BUHAY LAHAT
HANA DUL SET LENI ROBREDO-IMNIDA!!!! 🔥🔥🔥 https://t.co/e8J5v4WekK"
2022-02-27 17:28:04+00:00,Vice President Leni Robredo of the Philippines channeling her inner Eminem. All the more reason for me to vote for her. https://t.co/RLmcCgcge0
2022-02-27 17:27:57+00:00,"@jacquelinemegan @IskoMoreno 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:27:28+00:00,Leni Robredo just left from KBS Music Bank.. choz hahaha https://t.co/TlOjqwQDtl
2022-02-27 17:26:45+00:00,Leni Robredo Nicki Minaj Era 💅💅💅
2022-02-27 17:26:36+00:00,"@BradBen2020 @IskoMoreno @iampinglacson @lenirobredo 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:26:12+00:00,"@pixiedust_keng @piaranada 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:26:10+00:00,"""But you know, if I don't do it who will?""-Leni Robredo on Kingmakers Documentary"
2022-02-27 17:25:58+00:00,LENI ROBREDO FOR PRESIDENT!!!!!! 💖💖💖💖💖💖💖
2022-02-27 17:25:53+00:00,"@PhilPolitics22 @IskoMoreno 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:24:28+00:00,@cnnphilippines #IpanaloNa10To para sa bansa. Leni Robredo
2022-02-27 17:24:21+00:00,"1 GUIDING PRINCIPLE — ITULOY ang TAMA at ITAMA ang MALI
2 STERLING CAREERS (as a soldier-policeman &amp; as a senator)
3 TERMS as SENATOR
4 STARS as a POLICE GENERAL
5 DECADES as a PUBLIC SERVANT

6 YEARS to be our PRESIDENT

PING LACSON is my PRESIDENT"
2022-02-27 17:23:05+00:00,"@iamkevinursabia Ito ang kailangan ng ating bayan ngayon! Isang leader na may Tunay na Solusyon at Mabilis Umaksyon. 

3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#kayISKOpossible ☝💙
#SwitchtoISKO 🙏
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:21:54+00:00,"@PhilPolitics22 @IskoMoreno 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:21:30+00:00,"VP Leni On The 2022 Elections | Wake Up With Jim And Saab https://t.co/gPp3nDCZPA via @YouTube 

WE NEED CHANGE AND THE YOUNG PEOPLE COULD LEAD THE CHANGE.

LET US UNITE AND VOTE LENI ROBREDO 4 PRES N KIKO PANGILINAN 4 VP AND THEIR SEN SLATE.

MABUHAY PILIPINAS WALANG MARTIAL LAW"
2022-02-27 17:21:15+00:00,"@pixiedust_keng @piaranada 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:20:50+00:00,leni robredo https://t.co/ExHOqWOMN1
2022-02-27 17:20:19+00:00,"Philippine Presidential candidate VP Leni Robredo hops on Monster Remix by Kanye West, Bon Iver, JAY-Z, Rick Ross and the queen NICKI MINAJ! https://t.co/kbg9saIiWS"
2022-02-27 17:20:14+00:00,"@PhilPolitics22 @SwitchToIsko_3 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:20:00+00:00,@nixonapun @ANCALERTS Walang alam mga yan kundi mangurakot! Utang na loob maawa kayo sa bayan natin. Leni robredo for president and kiko pangilinan for Vice President!!!
2022-02-27 17:19:56+00:00,"@samscecilio 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:19:48+00:00,"I usually don't post politics here (esp. PH politics) but this time I have to.

Leni Robredo is my commander-in-chief. #GamersForLeni #IpanaloNa10To

If you disagree, Ghost will come and get you. https://t.co/LmzPGJY6gY"
2022-02-27 17:19:38+00:00,"@PhilPolitics22 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:19:23+00:00,"@FavePoll 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:18:33+00:00,"@pixiedust_keng 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:18:12+00:00,"@PhilPolitics22 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:17:41+00:00,"@IvanAtHome 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:17:26+00:00,"@IvanAtHome Tama si Senator Ping Lacson, kailangan mag-abide sa mga prinsipyong nakasaad sa UN Charter ang mga member states. Kung may nagviviolate, titikom lang ba tayo?

Nakakahiya sa legacy nila Carlos P. Romulo at Manuel L. Quezon na nagpamalas ng katapangan sa international arena."
2022-02-27 17:16:39+00:00,"@PhilPolitics22 @IskoMoreno 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:16:19+00:00,"My family keeps on convincing me to vote for BBM. 

AND IM ALL EARS HA… kaso they keep on telling me about the achievements of Marcos Sr. 

Mga fam, si Bongbong ang tatakbo hindi yung patay."
2022-02-27 17:16:09+00:00,"@samscecilio @IskoMoreno 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:15:40+00:00,"@IvanAtHome 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:14:48+00:00,"@ahimsa0913 @PhilPolitics22 @IskoMoreno 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:14:37+00:00,"@inosmin But they say na Ping Lacson is good with words daw so medyo ingat lang din ata. Kasi afaik, kulang nga raw talaga sa gawa si Lacson pero let’s see"
2022-02-27 17:14:30+00:00,"@IvanAtHome 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:14:17+00:00,"@BradBen2020 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:13:13+00:00,"@PhilPolitics22 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:12:58+00:00,"@PhilPolitics22 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:12:30+00:00,"@IvanAtHome 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:12:26+00:00,"Give Mr. Faisal Mangondato a break. Obviously his first language is neither Filipino nor English. Probably Maranao or Iranun speaker based on accent. 

But the man showed up unlike that guy who don't speak an ounce of ilokano"
2022-02-27 17:12:06+00:00,"come on just say it, just say that miss leni robredo did so well 😌 https://t.co/poN9NdMlxe"
2022-02-27 17:12:06+00:00,"@PhilPolitics22 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:11:55+00:00,@lenirobredo Amen! mrs. president Leni Robredo
2022-02-27 17:11:50+00:00,"@IvanAtHome 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:11:28+00:00,"Why Chavit Singson is campaigning for Bongbong Marcos, Sara Duterte? | ANC https://t.co/WHyy2cv7U9 via @YouTube"
2022-02-27 17:10:57+00:00,"Who is this Jose Montemayor Jr. frol cnn ph debate, stop being so provocative and zipped your mouth when you cant stand your opinions to your fellow presidential candidates."
2022-02-27 17:10:55+00:00,"@IvanAtHome 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:10:52+00:00,"*NOT A POLITICAL CONTENT
Kahit pagsamahin pa ninyo lahat ng mabuting nagawa ng tatlong toh (KUNG MERON MAN!) Hindi nila mahihigitan yung naiambag ni VP Leni Robredo 
#IpanaloNa10To
#10RobredoPresident https://t.co/daT5HGgIlu"
2022-02-27 17:10:23+00:00,Ping Lacson 👍❤ Matututoh ka talaga pag si BBM Ping at Yorme ang kasama lalo pag sa SMNI debate 💪❤ with Leni? If you are Smart you know na her answers have NO CONCRETE answer or GENERIC politician ans 😅😂 #4 in #CNNPHPresidentialDebate ✌ https://t.co/8iTjyR9qx9
2022-02-27 17:10:10+00:00,"During the Presidential Debates of CNN Philippines, Presidential aspirant and Manila Mayor Isko Moreno denied the claim of Jose Montemayor Jr. that Bill Gates donated 15 million dollars for the former’s campaign. | via Diane Pitallano https://t.co/Le7NwLhle9"
2022-02-27 17:09:52+00:00,"thank u cnn sa debates, nare reinforce ang decision ko sa pagboto kay ka leody de guzman and walden bello"
2022-02-27 17:09:27+00:00,"Presidential candidates were asked where they were during period after the implementation of the March 2020 lockdown.
Presidential bet Jose Montemayor Jr., who is also a doctor, said he has been in the frontline helping the Filipino people.
Source: CNN Philippines https://t.co/Y9FekJYoAC"
2022-02-27 17:09:18+00:00,"@IvanAtHome 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:07:55+00:00,"PANDEMIC GREASE DANCE dedicated to VP LENI ROBREDO ""family DANCERS "" https://t.co/vAzJtlsLFc via @YouTube"
2022-02-27 17:07:38+00:00,"kulang pa 'yung 1:30 para kay Leni Robredo sa tanong na Nasaan siya sa mga araw after ng March 16, 2020 lockdown 😗"
2022-02-27 17:06:51+00:00,"Di ko pala nashare, Mama now feels like she has some sort of spiritual connection with Pres Leni. 😂

Pinanood kasi namin to kahapon tapos sobrang #relate sa Robredo girls 🥲
https://t.co/C3YRRjK7ji"
2022-02-27 17:06:42+00:00,"@sh3ysh3y 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:06:28+00:00,"@sh3ysh3y @IskoMoreno 3️⃣ FRANCISCO ""Isko Moreno"" DOMAGOSO ang Presidente ko! 

#IskoMoreno
#kayISKOpossible 🙏
#switchtoISKO ☝💙
#IbaNamanBagoNaman 🇵🇭
#TunayNaSolusyonMabilisUmaksyon 🇵🇭"
2022-02-27 17:06:20+00:00,"@LugawNaLutang @BimBamBoom911 @manilabulletin @MB_RAntonio excuse me lng, kahiya nman sayo
ano bang nagawa ni bongbong marcos sa bansa natin pati na nitong pandemic?"
2022-02-27 17:06:12+00:00,"leody de guzman, walden bello ftw !!!"
2022-02-27 17:05:53+00:00,"VP Leni Robredo's answer regarding to Covid Response is like BLACKPINK's Discography.

Too short, but full of content, full of achievements.

Ps. 1:30 minutes is NOT Enough!!
#CNNPHPresidentialDebate
#IpanaloNa10To
#LetLeniLead https://t.co/WGNWsWSrC0"
2022-02-27 17:05:38+00:00,buti na lang walang chance tong si norberto gonzales kasi wow nakakatakot
2022-02-27 17:04:40+00:00,"My President Leni Robredo, you give me so much hope.🌷 You are sincere with your words and actions. You inspire and walk the talk. May God bless you, ma'am @lenirobredo. 🙏🌷 https://t.co/IAgNwOHeQc"
2022-02-27 17:04:32+00:00,President Leni Gerona Robredo ❤ https://t.co/Jeqd8AfkeY
